instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,distribution,unique_values
20,Sector,categorical,0.0,0,3,3.0,{},
20,Training_programs_During_last_three_years,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
20,Useful_Training_Programs,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
20,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
20,Years_Experience,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
20,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
21,Academic_degree,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
21,Age,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
21,Bonus,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
21,Business_Travel,categorical,0.0,0,3,0.0,{},
21,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
21,Emotional_Commitment,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
21,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
21,Health_Issues,categorical,0.0,0,3,0.0,{},
21,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
21,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
21,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
21,Job_Stability,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
21,Job_Support,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,MedicalInsurance,categorical,0.0,0,3,1.0,{},
21,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
21,Physical_Stress,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
21,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
21,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
21,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
21,Sector,categorical,66.67,2,3,2.0,"{""3.0"": 1, ""1.0"": 1}","3.0,1.0"
21,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
21,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
21,Years_Experience,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
21,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
22,Academic_degree,categorical,0.0,0,3,0.0,{},
22,Age,categorical,0.0,0,3,0.0,{},
22,Bonus,categorical,0.0,0,3,1.0,{},
22,Business_Travel,categorical,0.0,0,3,0.0,{},
22,Distance_to_work,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
22,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
22,Environment_Satisfaction,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
22,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
22,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
22,Health_Issues,categorical,0.0,0,3,0.0,{},
22,Job_Engagement,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
22,Job_Opportunities,categorical,0.0,0,3,0.0,{},
22,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
22,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
22,Job_Support,categorical,0.0,0,3,1.0,{},
22,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
22,MonthlySalary,categorical,0.0,0,3,0.0,{},
22,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
22,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
22,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
22,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
22,Recognition,categorical,0.0,0,3,1.0,{},
22,Rewards_Wages_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
22,Sector,categorical,66.67,2,3,4.0,"{""5.0"": 2}",5.0
22,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
22,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
22,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
22,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
22,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
23,Academic_degree,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
23,Age,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,Bonus,categorical,0.0,0,3,0.0,{},
23,Business_Travel,categorical,0.0,0,3,0.0,{},
23,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
23,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
23,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,Gender,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
23,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
23,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
23,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
23,Job_Satisfaction,categorical,100.0,3,3,2.0,"{""1.0"": 2, ""0.0"": 1}","1.0,0.0"
23,Job_Stability,categorical,0.0,0,3,0.0,{},
23,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,MedicalInsurance,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
23,MonthlySalary,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,OverTime,categorical,0.0,0,3,0.0,{},
23,Payment_Overtime,categorical,0.0,0,3,0.0,{},
23,Physical_Stress,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
23,Recognition,categorical,0.0,0,3,0.0,{},
23,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
23,Sector,categorical,33.33,1,3,1.0,"{""3.0"": 1}",3.0
23,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
23,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
23,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
23,Years_Experience,categorical,100.0,3,3,2.0,"{""0.0"": 1, ""1.0"": 2}","0.0,1.0"
23,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Academic_degree,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
24,Age,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
24,Bonus,categorical,0.0,0,3,0.0,{},
24,Business_Travel,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Distance_to_work,categorical,0.0,0,3,1.0,{},
24,Emotional_Commitment,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
24,Environment_Satisfaction,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
24,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
24,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
24,Health_Issues,categorical,0.0,0,3,0.0,{},
24,Job_Engagement,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
24,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
24,Job_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
24,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
24,Job_Support,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
24,MedicalInsurance,categorical,0.0,0,3,1.0,{},
24,MonthlySalary,categorical,100.0,3,3,2.0,"{""3.0"": 1, ""1.0"": 2}","3.0,1.0"
24,OverTime,categorical,0.0,0,3,0.0,{},
24,Payment_Overtime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
24,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
24,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
24,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
24,Sector,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
24,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Work_Live_Balance,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
24,Years_Experience,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
24,Years_experience_lastorganization,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
25,Academic_degree,categorical,0.0,0,3,1.0,{},
25,Age,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
25,Bonus,categorical,0.0,0,3,0.0,{},
25,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
25,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
25,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
25,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
25,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
25,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Job_Stability,categorical,0.0,0,3,0.0,{},
25,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
25,MonthlySalary,categorical,0.0,0,3,1.0,{},
25,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
25,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
25,Physical_Stress,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
25,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
25,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
25,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
25,Sector,categorical,100.0,3,3,1.0,"{""2.0"": 3}",2.0
25,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
25,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
25,Work_Live_Balance,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
25,Years_Experience,categorical,100.0,3,3,2.0,"{""0.0"": 2, ""1.0"": 1}","0.0,1.0"
25,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
26,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
26,Age,categorical,0.0,0,3,0.0,{},
26,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
26,Business_Travel,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
26,Distance_to_work,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
26,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
